file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles
45596,-0.186128,-0.057826,0.209158,-0.546407,2.42039,-3517.6312683,-3517.877316282236,,,,,,,,,,,-0.024603,0.0657,-0.02478,0.0193,0.224505,-0.846494,1.019286,6.84953,-3517.66791761,-3517.905659071861,,-0.9972643744108108,[C][C][Branch1][C][C][C@@H1][Branch1][N][/C][=C][/S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Br],CC(C)[C@@H1](/C=C/SC1=CC=CC=C1)CCBr
45597,-0.181664,-0.041787,0.207863,-0.525902,1.41302,-746.79591211,-746.920495372385,,,,,,,,,,,0.092617,0.125047,-0.023177,0.111352,0.141129,-0.495009,0.249546,1.59599,-746.77662836,-746.892555017499,,0.5247301212499891,[C][/C][=C][/S][C][=C][C][=C][C][=C][Ring1][=Branch1],C/C=C/SC1=CC=CC=C1
45598,-0.189023,-0.069898,0.195929,-0.352779,1.49307,-784.85299804,-784.981658898522,,,,,,,,,,,0.074364,0.094671,-0.013749,0.090432,0.224845,-0.531704,0.463156,5.67116,-784.85995026,-784.981264120828,,-0.1891768584204488,[C][=C][C][=Branch1][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1],C=CC(=C)SC1=CC=CC=C1
45600,-0.244324,-0.080775,0.18988,-0.278823,4.17465,-1203.04082925,-1203.105961301229,,,,,,,,,,,-0.018966,0.083335,-0.049199,0.013435,0.191779,-0.550058,0.404197,6.92351,-1203.08089941,-1203.13882315306,,-1.090349123763842,[O][=C][Branch1][C][Cl][S][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(Cl)SC1=CC=CC=C1
45601,-0.191281,-0.067134,0.188017,-0.465614,1.66305,-1169.29029908,-1169.540537931144,,,,,,,,,,,-0.006547,0.065328,-0.021749,0.011903,0.252631,-0.527338,0.305882,3.22964,-1169.33409097,-1169.575424262312,,-1.191621118789071,[C][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],CC1(SC2=CC=CC=C2)C3=CC=CC=C3C4=CC=CC=C41
45602,-0.177133,-0.046895,0.457274,-0.660545,2.83866,-1371.05657336,-1371.303296092545,,,,,,,,,,,-0.007996,0.088288,-0.038007,0.05159,0.420948,-0.628647,0.801792,4.44827,-1371.09947669,-1371.33964420277,,-1.16744251263468,[N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C@][Branch1][C][O][O][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O],NC1=CC=CC=C1S[C@]2(O)O[C@@H1](CO)[C@H1](O)[C@H1](O)[C@H1]2O
45603,-0.22269,-0.09938,0.214113,-0.447209,10.15833,-1345.71478705,-1345.915834377593,,,,,,,,,,,0.026355,0.052719,-0.073854,0.041998,0.217367,-0.436733,0.271051,9.0735,-1345.75570272,-1345.952776015647,,-1.1133562963701076,[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][S][C][=N][N][=N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],COC1=CC=C(C(=O)SC2=NN=NN2C3=CC=CC=C3)C=C1
45604,-0.18189,-0.136104,0.38627,-0.349337,7.2373,-1758.925078,-1759.184237383715,,,,,,,,,,,0.003463,0.003383,-0.088344,0.005669,0.358905,-0.469572,0.232381,17.7127,-1758.99238348,-1759.245783340146,,-1.831449416278886,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][=Branch2][N][N][C][=C][S][C][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][NH1][Ring1][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][O],O=[N+1]([O-1])C1=CC=C(NNC=CSC2=NC3=CC=C4C=CC=CC4=C3[NH1]2)C([N+1](=O)[O-1])=C1
45606,-0.201254,-0.095451,0.334617,-0.519863,3.0818,-1011.42736032,-1011.572694458126,,,,,,,,,,,0.055664,0.067218,-0.028962,0.067147,0.374261,-0.50646,0.20869,8.76457,-1011.45206159,-1011.592343457655,,-0.6721462579679094,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][N],CC(=O)C1=CC=C(SC2=CC=CC=C2)O1
45607,-0.215778,-0.102072,0.269053,-0.307868,4.5922,-1004.23250518,-1004.329270628075,,,,,,,,,,,0.042383,0.047615,-0.050931,0.056327,0.307763,-0.383374,0.156984,6.21038,-1004.26537414,-1004.356746630292,,-0.8943972705592765,[O][=C][C][=C][C][=C][Branch1][#Branch2][S][C][=N][C][=C][C][=N][Ring1][=Branch1][O][Ring1][N],O=CC1=CC=C(SC2=NC=CC=N2)O1
45608,-0.173543,-0.03586,0.444975,-0.637266,3.6442,-1024.84396067,-1025.003261553162,,,,,,,,,,,0.016757,0.103332,-0.016676,0.053752,0.406514,-0.595804,0.493295,5.60623,-1024.82591368,-1024.97816142437,,0.4910766448873471,[C][C][NH1][N][=C][Branch1][C][O][C][=Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N],CC=1[NH1]N=C(O)C=1SC2=CC=CC=C2N
45609,-0.209506,-0.083341,0.714259,-0.57247,2.4126,-2849.67555194,-2849.779329648761,,,,,,,,,,,0.027089,0.05621,-0.081806,0.039355,0.581988,-0.576748,0.202976,1.07342,-2849.70853446,-2849.804793379782,,-0.8974873517236014,[O][C][=C][Branch1][C][Cl][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][S][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][O],OC1=C(Cl)C=C(Cl)C=C1SC2=CC(Cl)=CC(Cl)=C2O
45610,-0.232875,-0.109035,0.367032,-0.606287,2.58502,-3382.76478786,-3382.890830546946,,,,,,,,,,,0.017415,0.049137,-0.086647,0.036731,0.333624,-0.589703,0.334466,4.38418,-3382.81383047,-3382.934168334375,,-1.3344984607104071,[C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][S][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=N][C][Branch1][C][Cl][=C][Ring1][=Branch2][Cl],CC1=C(Cl)C=CC=C1NC(=O)SC2=C(Cl)C(Cl)=NC(Cl)=C2Cl
45611,-0.202285,-0.062585,0.247877,-0.43509,3.11314,-1665.88438703,-1665.989147677983,,,,,,,,,,,-0.004315,0.054345,-0.029731,0.045663,0.23116,-0.686493,0.619995,12.14688,-1665.91267123,-1666.010966821309,,-0.7696413661977246,[Cl][C][Branch1][C][Cl][C][C@H1][Ring1][Ring2][S][C][=C][C][=C][C][=C][Ring1][=Branch1],ClC1(Cl)C[C@H1]1SC2=CC=CC=C2
45612,-0.203853,-0.082207,0.21347,-0.218139,0.38084,-2699.28619108,-2699.383423151663,,,,,,,,,,,0.001584,0.038175,-0.069687,0.038192,0.235397,-0.483329,0.576504,10.46399,-2699.31418091,-2699.405809237144,,-0.7616312641182812,[Cl][C][=C][C][=C][Branch1][P][S][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl][C][=C][Ring1][S],ClC1=CC=C(SC2=CC(Cl)=C(Cl)C=C2Cl)C=C1
45613,-0.250925,-0.154192,0.313758,-0.234857,4.20123,-1678.77317449,-1678.912594401698,,,,,,,,,,,-0.036892,-0.034163,-0.122338,-0.028091,0.238393,-0.28437,0.112647,3.68894,-1678.87266776,-1679.007396969669,,-2.7073113699710625,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][=Branch1],O=[N+1]([O-1])C1=CC=C(SC2=CC=C([N+1](=O)[O-1])C=C2[N+1](=O)[O-1])C([N+1](=O)[O-1])=C1
45614,-0.183554,-0.048685,0.204447,-0.675319,1.89457,-939.60802998,-939.801714340748,,,,,,,,,,,0.08174,0.10372,-0.030636,0.096692,0.205931,-0.652039,0.210685,1.59147,-939.59776939,-939.783566640987,,0.2792009144877195,[C][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring1][=C],CC1=CC=C(SC2=CC=CC=C2)C(C)=C1
45615,-0.169348,-0.069707,0.323534,-0.634,2.88107,-1144.12365731,-1144.318256382993,,,,,,,,,,,0.057539,0.083621,-0.034837,0.072883,0.294859,-0.657736,0.223681,2.19617,-1144.13803967,-1144.32725197196,,-0.391358397957267,[C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1],COC(=O)C1=CC(N)=CC=C1SC2=CC=CC=C2
45616,-0.192783,-0.064445,0.493746,-0.573827,3.62629,-1930.55706992,-1930.682640781561,,,,,,,,,,,0.059203,0.084122,-0.050628,0.073353,0.414809,-0.584574,0.181031,2.73883,-1930.56595581,-1930.683293593163,,-0.2417939527927599,[O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O],OC1=CC=C(Cl)C=C1SC2=CC(Cl)=CC=C2O
45617,-0.21109,-0.125525,0.355439,-0.385327,1.39069,-1693.64833864,-1693.80112643049,,,,,,,,,,,0.019948,0.044548,-0.050877,0.036203,0.385058,-0.547124,0.180765,5.2551,-1693.70592192,-1693.854943286055,,-1.5668986320804656,[O][=C][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],O=CNC1=CC(Cl)=CC=C1SC2=CC=CC=C2[N+1](=O)[O-1]
45618,-0.214996,-0.127347,0.327767,-0.466954,7.59999,-1269.92047408,-1270.061455309017,,,,,,,,,,,0.004792,0.011769,-0.072086,0.016523,0.256033,-0.449156,0.119512,7.09646,-1269.98469032,-1270.120893141963,,-1.7473881066386563,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+1]([O-1])C1=CC=CC=C1SC2=CC=CC=C2[N+1](=O)[O-1]
45620,-0.181166,-0.066201,0.196065,-0.668308,1.19051,-977.66423792,-977.864117629298,,,,,,,,,,,0.063155,0.088544,-0.029758,0.081143,0.205714,-0.632162,0.295356,4.45927,-977.6776507,-977.869429099937,,-0.3649751565787285,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][/C][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1],CC1=CC=CC=C1S/C=C\C2=CC=CC=C2
45621,-0.208029,-0.078522,0.363099,-0.645561,3.16261,-1335.96904079,-1336.224072871283,,,,,,,,,,,0.0386,0.052052,-0.071327,0.050654,0.337628,-0.632563,0.172997,4.9345,-1335.99276504,-1336.242001068194,,-0.6455605667496345,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][S][N][C][=Branch1][C][=O][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Ring1][P],CCOC(=O)C1=CC=C(NC(=O)SC2=CC=CC=C2C)C=C1
45622,-0.211094,-0.116321,0.279628,-0.630695,5.8525,-1104.77335535,-1104.941176337387,,,,,,,,,,,0.030977,0.053167,-0.04571,0.046684,0.226197,-0.598192,0.187276,11.96078,-1104.81828647,-1104.981912241081,,-1.2226207063200298,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],CC1=CC=CC=C1SC2=CC=C([N+1](=O)[O-1])C=C2
45623,-0.186469,-0.05194,0.204967,-0.62545,1.53837,-900.33409695,-900.50278485569,,,,,,,,,,,0.082422,0.104827,-0.030652,0.097659,0.204347,-0.602591,0.217062,1.12471,-900.32504517,-900.485761309281,,0.2463079855813551,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1],CC1=CC=CC=C1SC2=CC=CC=C2
45624,-0.189138,-0.055291,0.434594,-0.648102,0.79468,-1070.08783515,-1070.303514893385,,,,,,,,,,,0.066294,0.085216,-0.049179,0.082211,0.418379,-0.620234,0.211118,0.63737,-1070.09446002,-1070.303337860247,,-0.1802693375698913,[N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O],NCC1=CC=CC=C1SC2=CC=CC=C2CO
45625,-0.180762,-0.045528,0.332506,-0.661043,1.92031,-955.65767358,-955.840663298791,,,,,,,,,,,0.088688,0.100685,-0.03628,0.101039,0.301099,-0.663135,0.215508,2.38628,-955.64355289,-955.818044826705,,0.3842380955907353,[C][C][=C][C][=C][Branch1][O][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][Ring1][=C],CC1=CC=C(SC2=CC=CC=C2N)C=C1
45626,-0.161102,-0.044089,0.297217,-0.688466,2.60043,-1206.08862554,-1206.4046346002,,,,,,,,,,,0.074922,0.105691,-0.019407,0.089542,0.268937,-0.67995,0.228566,4.65861,-1206.08117066,-1206.388530063514,,0.2028547396818623,[C][C][=C][C][=C][Branch2][Ring1][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][C][C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring1][Ring2],CC1=CC=C(SC2=CC=CC=C2N3CCNCC3)C(C)=C1
45627,-0.191006,-0.060899,0.417483,-0.669207,5.19148,-1258.59147417,-1258.815535909464,,,,,,,,,,,0.048153,0.085489,-0.049285,0.075758,0.387773,-0.675817,0.500483,5.89163,-1258.59955983,-1258.817587315636,,-0.220018894260166,[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][S][C][=C][C][=C][C][=C][Ring1][=Branch1][O],COC1=CC=C(C)C=C1NC(=O)SC2=CC=CC=C2O
45628,-0.179313,-0.073238,0.391598,-0.638954,1.84375,-1735.18585262,-1735.398048501555,,,,,,,,,,,-0.016761,0.048255,-0.036908,0.007376,0.334663,-0.599727,0.409254,4.3998,-1735.23088178,-1735.434702618058,,-1.2252884727541606,[N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C@H1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Ring1][=N][=O],NC1=CC=CC=C1S[C@H1]2CC(=O)N(C3=CC=CC=C3Cl)C2=O
45629,-0.186719,-0.074729,0.422604,-0.668942,1.72339,-1314.9078473,-1315.157336899791,,,,,,,,,,,-0.011623,0.061367,-0.035812,0.011549,0.327134,-0.679839,0.382879,6.2917,-1314.94870456,-1315.191367917882,,-1.1117669018583356,[C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C@H1][Branch1][O][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][=C][=O][C][=C][Ring2][Ring1][Branch1],CC1=CC=C(N2C(=O)C[C@H1](SC3=CC=CC=C3N)C2=O)C=C1
45630,-0.177327,-0.100415,0.441638,-0.52215,0.53138,-1711.20281547,-1711.517931302027,,,,,,,,,,,0.040169,0.044185,-0.066339,0.045361,0.399688,-0.574669,0.328896,14.12658,-1711.23635316,-1711.545702247869,,-0.9125940825900772,[O][=C][Branch1][C][O][C][=C][C][=C][N][=C][Ring1][=Branch1][S][C@@H1][C][C][=Branch1][C][=O][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][C][Ring2][Ring1][C][=O],O=C(O)C1=CC=CN=C1S[C@@H1]2CC(=O)N(C3=CC=C(N4CCOCC4)C=C3)C2=O
45631,-0.19361,-0.086248,0.432023,-0.510577,3.39773,-1562.51029575,-1562.785468403587,,,,,,,,,,,-0.014837,0.051285,-0.030257,0.008863,0.42723,-0.554827,0.327865,9.09537,-1562.5529229,-1562.821939936497,,-1.1599273786511948,[C][C][O][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][C@@H1][Branch1][#C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][S][=O][C][=C][Ring2][Ring1][#Branch1],CCOC1=CC=C(N2C(=O)C[C@@H1](SC3=CC=CC=C3C(=O)O)C2=O)C=C1
45632,-0.198519,-0.104924,0.382397,-0.637352,6.75395,-1120.82529693,-1120.98174188192,,,,,,,,,,,0.032414,0.056065,-0.048367,0.050816,0.338976,-0.599474,0.188659,10.99707,-1120.86826712,-1121.021023817062,,-1.1692618400901484,[N][C][=C][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1],NC1=CC(SC2=CC=CC=C2)=CC=C1[N+1](=O)[O-1]
45633,-0.172333,-0.072669,0.572315,-0.539631,8.23333,-1842.91576306,-1843.264877869508,,,,,,,,,,,0.033421,0.0606,-0.050774,0.050961,0.50495,-0.555414,0.382882,5.2877,-1842.94088757,-1843.28336685627,,-0.6836630416118712,[C][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][=N][N][=C][Branch1][Branch2][N][C][=Branch1][C][=O][O][C][N][C][=Branch1][C][=O][O][C],COCC(=O)NC1=CC(SC2=CC=CC=C2)=CC=C1N=C(NC(=O)OC)NC(=O)OC
45634,-0.195488,-0.10419,0.668053,-0.667819,6.47155,-1388.43892495,-1388.611755454408,,,,,,,,,,,0.022487,0.031654,-0.066273,0.032912,0.674036,-0.68661,0.191377,4.80972,-1388.48408557,-1388.650449252337,,-1.2288656308181838,[O][=C][Branch1][C][O][C][=C][C][Branch2][Ring1][Ring2][S][C][=C][C][=C][Branch1][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#Branch2][=C][C][=C][Ring1][P][O],O=C(O)C1=CC(SC2=CC=C(O)C(C(=O)O)=C2)=CC=C1O
45635,-0.181507,-0.064567,0.21699,-0.676358,1.76997,-977.66504139,-977.864667179806,,,,,,,,,,,0.063074,0.085354,-0.028851,0.079879,0.232327,-0.678182,0.290847,4.57727,-977.67731228,-977.868705959014,,-0.3339031877891278,[C][C][=C][C][=C][C][Branch1][N][S][/C][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C],CC1=CC=CC(S/C=C\C2=CC=CC=C2)=C1
45636,-0.175998,-0.042546,0.321871,-0.670627,3.89384,-955.65381428,-955.837136348171,,,,,,,,,,,0.088657,0.101436,-0.020394,0.099975,0.289718,-0.671893,0.234131,3.00376,-955.63789483,-955.812728514896,,0.4331841539487961,[C][C][=C][C][=C][C][Branch1][=N][S][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=C][Ring1][=C],CC1=CC=CC(SC2=CC=C(N)C=C2)=C1
45637,-0.197553,-0.091923,0.441737,-0.702114,2.19474,-1933.39302245,-1933.852998263847,,,,,,,,,,,0.012533,0.013031,-0.091655,0.021654,0.432441,-0.694715,0.179924,3.06037,-1933.43696352,-1933.892142807974,,-1.1956804557720009,[C][C][C][C][=C][Branch2][Ring1][P][O][C][C][C][C][O][C][=C][C][=C][C][Branch1][P][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][=C][Ring1][S][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring2][Ring1][#C][O],CCCC1=C(OCCCCOC2=CC=CC(SC3=CC=C(C(=O)O)C=C3)=C2)C=CC(C(C)=O)=C1O
45638,-0.192213,-0.047391,0.228319,-0.375392,1.36618,-3321.27919958,-3321.393331409777,,,,,,,,,,,0.015514,0.091948,-0.024968,0.066658,0.212167,-0.708714,0.700289,7.93736,-3321.29120438,-3321.399345507032,,-0.3266626128092725,[Br][C][=C][C][=C][C][Branch1][#Branch1][S][C][C][C][Ring1][Ring1][=C][Ring1][#Branch2],BrC1=CC=CC(SC2CC2)=C1
45640,-0.196595,-0.058593,0.210995,-0.376618,1.55762,-938.61925465,-938.810976102688,,,,,,,,,,,0.078943,0.08611,-0.047278,0.093859,0.191424,-0.390633,0.203256,2.47373,-938.61602384,-938.800044552677,,0.087913570909753,[O][=C][C][C][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N],O=C1CCC(SC2=CC=CC=C2)CC1
45641,-0.226348,-0.136586,0.291462,-0.241027,4.03531,-1269.93302185,-1270.073711750478,,,,,,,,,,,-0.011093,-0.002658,-0.097262,0.000464,0.204752,-0.317921,0.105156,5.85005,-1270.01028305,-1270.14735234783,,-2.102354513201804,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][P][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring1][S],O=[N+1]([O-1])C1=CC=C(SC2=CC=C([N+1](=O)[O-1])C=C2)C=C1
45642,-0.212041,-0.114974,0.279228,-0.248673,6.1994,-1065.4991527,-1065.640446846898,,,,,,,,,,,0.029209,0.054461,-0.044706,0.047716,0.234592,-0.36028,0.190328,11.98856,-1065.54834097,-1065.685652864257,,-1.338462014971599,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],O=[N+1]([O-1])C1=CC=C(SC2=CC=CC=C2)C=C1
45643,-0.19953,-0.128634,0.232961,-0.340492,1.83085,-2749.02231617,-2749.497326385635,,,,,,,,,,,-0.044317,-0.03886,-0.106385,-0.036439,0.22509,-0.386111,0.086738,4.62562,-2749.11004369,-2749.579944967888,,-2.3871535467211977,[O][=C][Branch2][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][#C][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],O=C(C(=O)C1=CC=C(C(=O)C2=CC=C(C(=O)C(=O)C3=CC=C(SC4=CC=CC=C4)C=C3)C=C2)C=C1)C5=CC=C(SC6=CC=CC=C6)C=C5
45644,-0.198723,-0.083686,0.207261,-0.572843,5.21194,-1013.61072948,-1013.785608860558,,,,,,,,,,,0.047298,0.064001,-0.032259,0.064056,0.236734,-0.574368,0.231797,8.69269,-1013.6395825,-1013.809456266205,,-0.7851195272180577,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],CC(=O)C1=CC=C(SC2=CC=CC=C2)C=C1
45645,-0.199576,-0.078415,0.43522,-0.527521,4.10323,-1049.55678829,-1049.710064387397,,,,,,,,,,,0.049407,0.065611,-0.066124,0.065668,0.391537,-0.578377,0.258644,7.354,-1049.58236958,-1049.730535828413,,-0.6960924821897547,[O][=C][Branch1][C][O][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],O=C(O)C1=CC=C(SC2=CC=CC=C2)C=C1
45646,-0.190758,-0.048152,0.198899,-0.660142,2.38999,-1413.84102251,-1414.038519306918,,,,,,,,,,,0.031111,0.074609,-0.016091,0.062074,0.190885,-0.670326,0.417434,2.01673,-1413.84967876,-1414.043368221787,,-0.2355452187515838,[C][C][=C][C][=C][Branch1][S][S][C][#C][S][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][P],CC1=CC=C(SC#CSC2=CC=C(C)C=C2)C=C1
45647,-0.222701,-0.135268,0.289746,-0.669984,3.65724,-1218.05181155,-1218.225840633365,,,,,,,,,,,-0.000512,0.049016,-0.076224,0.014762,0.209796,-0.666161,0.133411,9.13079,-1218.12138111,-1218.29212571381,,-1.89305729715975,[C][C][=C][C][=C][Branch2][Ring1][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][C],CC1=CC=C(SC(=O)C2=CC=C([N+1](=O)[O-1])C=C2)C=C1
45648,-0.183013,-0.072828,0.36284,-0.663864,6.62517,-1391.87341932,-1392.061071414426,,,,,,,,,,,0.043875,0.074666,-0.016775,0.06707,0.309826,-0.666539,0.432269,7.92898,-1391.89277916,-1392.075475736231,,-0.5268006062367105,[C][C][=C][C][=C][Branch1][#C][S][C][=Branch1][C][=S][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S],CC1=CC=C(SC(=S)NC2=CC=CC=C2)C=C1
45649,-0.193164,-0.060936,0.20834,-0.677195,2.08831,-994.88819217,-995.097906441957,,,,,,,,,,,0.060994,0.083381,-0.036933,0.079003,0.1902,-0.669067,0.387423,8.10021,-994.9028259,-995.105710707379,,-0.3981984270303839,[C][C][=C][C][=C][Branch1][=C][S][C][=C][Branch1][Ring1][C][#N][C][C][C][C][Ring1][Branch2][C][=C][Ring1][#C],CC1=CC=C(SC2=C(C#N)CCCC2)C=C1
45651,-0.18302,-0.06525,0.204177,-0.193263,1.49849,-1091.92966441,-1092.145843492229,,,,,,,,,,,0.053469,0.063443,-0.047303,0.063472,0.236354,-0.244012,0.20321,5.27027,-1091.94549297,-1092.154890123813,,-0.4307109461612353,[C][=C][C][=C][Branch2][Ring1][Ring2][S][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][=C][Ring2][Ring1][Ring1],C1=CC=C(SC2=CC=C(C3=CC=CC=C3)C=C2)C=C1
45652,-0.19515,-0.095203,0.358669,-0.66605,2.8546,-2293.1248577,-2293.362370463219,,,,,,,,,,,0.016299,0.043901,-0.04955,0.033325,0.332964,-0.672851,0.42378,3.40923,-2293.16908719,-2293.401368007306,,-1.2035286523874678,[C][O][C][=Branch1][C][=O][/C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Branch1][C][\Cl][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],COC(=O)/C(NC(=O)C1=CC=C(C)C=C1)=C(\Cl)SC2=CC=C(Cl)C=C2
